"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cuba","CUB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40614386821884","2.31350888968206","-0.0497229529143155","2.26501703647428","4.78739208551233","4.39991508248854","5.69261132752304","4.16644115185917","6.71586638933495","6.14534823380696","6.23857903403633","5.71077944316966","4.16291089883125",
"Cayman Islands","CYM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133.279710310151","137.674343387427","215.230368867678","116.02179272882","598.033933891729","742.553401614666","542.265724954567","432.859399519303","394.898959609935","1509.00209846042","54.6762793218219","48.5158818428982","3.13994477140781","18.1830873197548","121.579926185556","-13.3301037949463","-44.2307707770904","286.040067701696",
"Cyprus","CYP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","3.69453697060604","5.62409552198892","5.63485772812202","5.91542840316778","5.47319652914851","3.94434150229073","3.7511288285811","3.31231187461173","3.16417923968881","2.31258810295948","2.38454368815385","1.49864870165437","1.4026242408987","1.45246337954371","1.52843405515569","2.26457722241848","1.41799293512939","1.55438041121155","1.26599855442852","1.01234939241526","2.44773444158474","2.33471280264575","5.72402307066319","3.37019212736608","7.74491774842636","8.56085877135346","9.08590170377257","9.66223830535239","6.24270945639917","6.45962009174806","6.30362669067513","9.32556556614532","9.57345612845137","44.1639523580535","248.125048549171","120.278978144427","146.32270492668","279.360988608571","108.374905080724","222.763974755191","145.462489770288","40.425813022568","62.7831017066558","-4.31101809633516","201.684997312247","-101.833102140082","25.4301068406466","1.55020714842496","-26.3887486307429",
"Czechia","CZE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58976558645161","1.82249319752219","4.23883721598218","2.11680269383607","2.05707979520761","5.50725202620316","9.62483232120861","8.02095314137194","8.27868500809023","10.2854716819753","2.01250274928445","5.34629831368761","10.0027291342115","4.56488300562004","7.26984053281645","3.72734017480649","2.54701925348654","4.81502985527423","1.80994155301699","4.48424380759869","3.45386726376292","3.83510153423089","0.898913491904098","5.47566421423918","5.07066240955503","3.30353998283407","4.18705737619005","3.39114066226469","4.430295245862","3.02937517288668","2.39661010400587",
"Germany","DEU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","0.43975074163459","0.63053208495959","0.525794354186783","0.487093756908346","0.140221164618744","0.253301614028303","0.15762177729685","0.215755630336026","0.195862853349524","-0.0195616251555118","-0.0517596560434494","0.0600783548795667","0.129003906469599","0.0811611119154106","0.0722381533959734","0.113516138662449","0.12434802891679","-0.107267491566471","0.368453283427039","0.143783444028002","0.252775606502016","-0.0998181254869771","0.0229759155079975","0.339343818597409","0.464347992938892","0.621987271355429","0.840026365692745","1.31356256260241","3.88620516447701","12.6085323042305","2.89610853662772","2.43861371432105","2.5802310174772","-0.715503012520617","2.06799391408494","2.87049561649648","1.4594247021417","0.812719205455151","1.62945868783671","2.48078642393235","2.55005949502613","1.8189263536368","1.76465787052263","0.437659919660916","1.82321441511708","1.64319555960592","2.89088052868023","4.00421026360441","1.90698688059703","4.48666571074036","2.34916528173016","1.5066061525701","0.431214646546679",
"Djibouti","DJI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.0674507517490648","","0.112488428269259","0.151593804723951","-0.0317677465249493","","0.495241664547389","0.479043325761231","0.305457425513061","0.289528343451568","0.646649181513972","0.660629876416653","0.616772633652726","0.617093489663684","0.599332232633272","0.596129445834392","0.592742006829803","0.580649337298248","2.28673980374562","5.78669482576557","3.13326292887826","14.0839401368509","23.0388936446949","22.785843817934","9.2325515288363","3.23415329697175","6.37538483893526","8.12615091720048","14.0004926959276","6.90837061258158","5.93271216592948","6.1420623506391","5.97013597143086","5.83497309667245","5.66550040200762","4.96773973799916","4.92494796840667","5.09002871402003","3.34289205720876",
"Dominica","DMA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","0.174394723952448","0","0","0","5.84600221130451","0.223394854911185","0.202705733396907","2.10705544257663","2.51062973508836","3.83627556304961","8.90144820636147","6.96989766352513","9.28840465650472","6.39870554922223","6.92665498179856","8.72048863852142","5.37621432450371","8.54849329653549","19.7042673466359","6.08994259791933","6.9688412971995","2.01950580694076","5.4122243929668","5.2571268374394","4.30157739809838","6.01908796759903","9.12944592425803","7.01958062280436","5.19157880498912","6.70771962224724","9.5850056127769","12.2688762046496","11.6076633736086","11.5680073563868","10.0730333158039","11.5884340103449","7.76261828557448","2.37244944124224","1.32418828718005","7.33473669765782","4.34802553442194","14.1109143908535","10.3084171305166","4.52924732255777","5.1036226068351","2.90760170247585","3.16381510157796",
"Denmark","DNK","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.609061271587347","0.654923702336718","0.705963354915721","0.690145024121502","0.703282019779482","0.660437489852973","-0.427596039261636","0.152478619479977","0.148316881784516","0.318061665289188","0.147038281949019","0.161819630047819","0.222770818542788","0.0996679021941877","-0.0260865149259739","0.177900897607028","0.186061275024497","0.0775399751158817","0.435638987784019","0.970121903558007","0.819103498829799","1.1154689515624","0.665103396781416","1.19680703488165","3.20872011819629","2.23936020307567","0.412544985702369","1.61143462898397","3.77361587089095","9.47109737269096","21.953462505758","5.63216582111414","2.47818532882922","0.542449723524164","-3.49390841296769","4.8451921902896","0.841695783435796","3.68799602330786","0.617279543987987","1.16888889404984","-3.65069730790489","3.93792637361734","-5.00312031968255","0.197410828523168","1.86415567840611","0.61075067778712","2.49983169836595","1.08780490285887","2.46670057625106","-1.10067098319484","0.36387453868222","4.16214345185472","7.66793351091879","1.12428584664882",
"Dominican Republic","DOM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","4.8199259508583","3.9003900390039","2.18878937305022","1.47134083930399","1.83204019550877","1.77539453211825","1.51841073010249","1.558719016372","1.3433592429875","0.310976940423365","1.37103811397217","1.0540515519818","-0.016933981662917","0.522742554714444","0.590822839399689","0.717601864754359","0.81670940964079","1.5273592726169","1.97421060166512","1.64508291463213","1.87738325230096","1.47590458431994","1.54841945052706","1.45783488936631","1.42098853745987","2.5088098596536","0.735680171267024","2.0417185963078","3.08644032520187","6.07546439711917","4.0689908919589","4.24930666375932","3.41225986375611","2.88055489904245","4.18629057899448","3.12598170087694","4.0356569620282","5.12424998266344","5.66968516504713","3.51276854591374","3.37949066400807","3.7868491701657","5.62922471105454","2.55240090146222","3.55061264323925","3.12977646262852","3.32357400838347","4.49748483387599","3.20786334506486","3.1809718229246","3.12082025025819","3.55430627298153","3.56710752156703","3.91167046059046",
"Algeria","DZA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.64736418043534","0.0118175765755246","0.613145705886523","0.585677840151816","2.710094466762","0.76488458554706","1.05481418440748","0.850904441344883","0.512629546672626","0.0772852622732484","0.823384606478612","0.0297805617367184","-0.118497122563468","0.000855798032941821","0.00149476829372071","0.000686577373656382","0.00834724568021464","0.00556070476041658","0.022031473854886","0.0217339935476365","0.000539762481887008","0.0254588521088462","2.08319734624695E-06","2.00217899331626E-06","2.35055318981288E-06","2.39438994406772E-06","2.13030867107462E-06","2.07565289687895E-06","0.00207521483417084","0.0156247842164068","0.0250043809818519","0.0156530342572936","0.160234466330186","0.0385407694112639","0.267043825651592","1.07990333031144","1.49572335207527","1.1838181536619","1.46277344571787","1.82742164668261","1.29390467487818","1.17767329101171","0.660551953898795","0.736559065111634","0.628688968391006","-0.286832290676438","0.906300705997461","0.647902696344899","0.753576088552125","0.713947308015691","0.693816014772842","0.466728479682941","0.106370751232434","0.490972610393285",
"East Asia & Pacific (excluding high income)","EAP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","0.294255984828664","0.378477961006864","0.579134351659446","0.584373932783351","0.658322698207417","0.609133837658376","0.56262418888097","0.596266578152836","0.759441843401279","1.17622290536495","1.3555242057516","1.55770486615194","1.80365765286762","2.60752672987035","4.32482581941499","4.13112082428615","3.76696909888301","3.86433729958538","4.04012906690001","4.15959557784237","3.36674301576163","2.77403859203123","2.83741022338992","3.10422860438088","2.96041869293288","3.10575025219949","4.16490750121769","4.08536617954487","4.09411453620271","3.53796810083095","2.40501088989143","3.78107728660611","3.4963516708889","2.83237596313686","3.04936047574496","2.57657209390532","2.29823319192139","1.6180715061062","1.61192127515808","1.87037975444629","1.51587169530574","1.72850495138064","2.09728737202689","1.31660873888442","0.545866286592096",
"Early-demographic dividend","EAR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.698067418972414","0.614813407248875","0.329761778607469","0.379208298398777","-0.189020863541248","0.814908442170745","0.189277309958562","0.282668607940277","0.360025448674224","0.1825784667963","0.0293180262909732","0.849178168032645","1.04698856786107","0.617594742464415","0.604550253347558","0.388980742506697","0.43796124320644","0.236982204071957","0.539170614630375","0.516028092914631","0.633499677906803","0.779423322269619","0.76755452274673","0.713475727377298","1.19384671911143","1.3229964616814","1.48545349420626","1.95761083158336","1.71888444128926","1.98517270220189","1.515353012371","1.73747912046471","1.30644939842669","1.07400024200345","1.41425675724781","2.04882241222469","2.48960469924016","2.62372465688136","2.6682335586671","1.77416154828719","1.78874743987134","1.78897286198908","1.69330521002095","1.99280229557467","1.63522698940775","2.0690139950933","2.01042523681835","1.84629790398683","2.00412323143665","1.80703516656239","1.77853123898226","2.1522855803888","1.99807328555636","1.47539982690804",
"East Asia & Pacific","EAS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.606620674384688","0.634902784565415","0.589906952959909","0.332801804702936","0.494548160724143","0.437209448932681","0.391939063109757","0.286504605308693","0.290117711005904","0.283630266256295","0.32834625095733","0.446225925003964","0.428933992837247","0.432649711214592","0.284086708289929","0.308526128298852","0.439890843515575","0.578094267875367","0.585769889077415","0.518095750911434","1.80873647683175","1.11049495067694","0.967631201670434","1.23934240489638","1.38417271946047","1.54350184644622","1.31835954662499","1.56879642946453","1.44478745450591","1.69131799963319","2.1118207829435","1.65337010412612","1.47290031038706","1.5178523894382","2.09226006444464","1.86030351893019","2.61477327179995","3.24212402766436","2.75982077354667","1.98953751799282","2.96790561330604","2.90831260642593","2.48716539908346","2.81196359398402","2.90480180911472","2.86472112143651","2.3613508322233","2.33958631866704","2.30937218940351","1.98047746574872","2.21116823163703","2.64097948707232","2.34882837375791","1.62337897054541",
"Europe & Central Asia (excluding high income)","ECA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.324681933842239","0.278350515463918","0.208232445520581","0.303846153846154","0.1807180314643","0.247595408004964","0.0194363459669582","0.0460096563476285","0.0515835387824768","0.0836902919261366","0.0255675330726133","0.130157744970482","0.0830433255018803","0.0722305456708926","0.182862868188999","0.143208844069417","0.160729607933869","","","","","","","","0.393112246892088","1.03958367049442","1.18783813544403","1.60377425584633","1.32113469919224","1.29738982803655","1.11817854941008","2.95648885011737","2.12603803902933","2.44042955066332","3.0316146973513","3.63502308844406","4.84185845875542","5.5236942301351","4.83826203151532","3.64009294287472","2.69066758180033","3.78877751109541","3.03380001882983","2.32372644790226","2.15042094017313","2.79492765362948","3.55834506590928","2.30920253171517","2.15838746012527","2.33528227509357","1.81474978022599","2.34706409481753","1.8321226986924","1.85513957907747",
"Europe & Central Asia","ECS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.705206391779152","0.6238606276196","0.571747949064262","0.671422665238633","0.773173035122259","0.532208985154873","0.412264377267813","0.554824653629976","0.498404945588214","0.517833517153103","0.544199607306224","0.47857174509996","0.441449536526781","0.472277293811198","0.309632831552257","0.508298820396033","0.580140103051198","0.701405334417822","1.01372701094086","1.25249910192164","1.39911136750772","1.0570963649904","0.930332909215531","0.986484862703239","0.975927215407901","1.39186727534198","1.32970944421455","1.76170935542045","3.29982897099281","5.66558652267127","8.27859559264934","4.5528025803809","3.67738524275188","2.73519840613017","3.02854727951973","6.11132149741541","6.95673770947506","9.34822920963536","5.36169112198653","3.61949317305473","3.17325050640833","4.6823543892172","3.60655967792941","3.25186728753214","2.68414485254496","5.53535992825908","6.48778219529973","4.28764299830773","-0.66758475520478","2.67287192488704","1.32252872974267","2.27462406685739","0.963463672610437","-1.56820089449462",
"Ecuador","ECU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","3.09519310888305","5.88551542010418","2.53610648901377","1.3438670039525","1.16376736633378","1.23259198565895","-0.218875636226466","0.312887066862256","0.40763269998868","0.447261237018709","0.391465859875455","0.27509358581657","0.200704005461765","0.291503086659728","0.295639161099283","0.361535251936395","0.528922995873142","0.882009573744326","1.18756821249721","1.15183954100245","0.826811116327478","0.941811624600907","0.983738573731403","2.50133095620069","2.537928973021","1.85193034031665","1.98078257206972","2.57065775466879","3.10908156656419","3.30059048812225","-0.133637950998727","2.32873824691471","2.8951552675912","2.81449236195546","2.37801066697343","1.22499487397379","0.594056305145447","0.388921736574005","1.72949581275971","0.513570185696715","0.243419054034351","0.817966548837348","0.646739602691481","0.752903273859877","0.751953401658059","1.36067004574538","0.782395470866329","0.603861006341435","1.29260902532741","0.910242994868348","1.15396490277962","0.603682730215786","0.755059961772552","0.3222743146792",
"Egypt, Arab Rep.","EGY","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.00845539730134933","0.02683150161448","0.00032259320007784","0.00693169877408056","0.00140860892861163","0.0687747333509215","0.458095934134773","0.727581477333194","2.1480724692318","6.74942923338636","2.53017091999671","3.39975005914541","1.06154257365756","1.58236842331316","2.14635660163926","3.01527740329376","2.95109102688694","2.34260249653259","3.40193181818182","3.144613175915","1.70781419624217","0.676690666666667","1.09661732566499","1.05842525773196","2.42013257142857","0.994028431372549","0.940414995640802","1.13537589319293","1.26843702157272","1.1743928153446","1.23699720670391","0.527384722609423","0.759753233043019","0.295683832335329","1.59083618380383","5.99950900649954","9.34856726566294","8.87633606337272","5.8314126186488","3.54835118019574","2.91601657550141","-0.204542848807527","1.00234071774049","1.45343420769727","1.50925042253521","2.10258128401326","2.43856278142762","2.98301550917695","3.10040077579187","2.82732944960686","1.52462948997172","1.20617861055665","2.39118080969079","2.48498433081233",
"Euro area","EMU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","0.536248948201211","0.572310545740615","0.576617412050517","0.598114681438967","0.420551603039271","0.327309743498526","0.410802400447745","0.433895600671504","0.393861333387796","0.357709218898097","0.373518057348028","0.335601841146594","0.388174691303183","0.403627566122131","0.420147003448272","0.397144130376603","0.56134009956364","0.749672255445123","0.984866372771081","1.02754386933388","0.854268822917182","0.887322918259302","0.85479344294924","0.737440522877647","1.05673297950631","1.10080287482322","1.22018247603425","2.42189466066103","4.83646795677972","8.1373227310469","4.92536367910563","3.41858830772714","2.81146305773409","2.99634920273463","6.01553352273166","7.07877036871896","10.6695633601188","4.66386344318979","4.0474577423276","3.59286304806851","6.10936631813332","4.29140557726863","4.57555264266335","3.21953875634399","6.8313322338138","4.81930421392203","4.33551043530021","1.27296083106336","2.83883632664919","1.18291610160781","3.43974747861296","0.58294516218521","-1.98667736993952",
"Eritrea","ERI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2873318249158","5.94284422038848","0.0061021954325007","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.541943031090436","0.433605548258958","0.453544088053662","0.496288302886083","0.368295620686602","0.595174112452752","0.403320215300682","0.45912606534724","0.734122494525176","0.651349561955394","0.641742740873184","0.842169847243306","0.910198417224102","0.949714762135756","1.03025351456358","1.08920479535639","1.37396544143913","1.43497964271408","1.86771026284268","2.03357704001565","2.60802970996433","2.16605085432865","2.10570224260596","2.05987295164998","1.65463950244582","1.34842263683776","1.52609695036777","1.59963097299184","2.53981875835884","3.09406238986491","6.77304093540067","4.60488653495273","5.55192357268812","3.38614000138608","2.36188994839376","2.33900873041994","2.60949621668351","4.62027011576258","4.5283253076988","0.638105873359213","2.563698899873","1.80375086205008","1.56638319794926","3.4608559063245","2.31642230011086","1.97131692755332","3.61722479660389","2.54039212306224","4.46748509754483","2.16052375036307","2.92165980781024","4.42272902452136","4.52740675341745","2.6512753496567",
"Estonia","EST","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.19555688939601","5.29825375133825","4.592689682119","3.46531703682218","5.3167878717308","10.4966423724993","5.6608955345096","7.31923766598522","9.48590177311273","4.58926418891502","10.5121715393056","8.94665953048459","21.6702241581922","10.3265683442585","13.5105132723156","8.12253971916631","9.50544171137012","13.2770330129027","4.80240449251592","7.6916567949516","4.31393930629537","6.58511618123406","-3.06910519292015","3.7692325610639","6.31892721219604","4.08015832167199","9.76819364646981","12.0147752855703","20.306394906414","4.89320122469428","12.9586916615566",
"Ethiopia","ETH","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","0.103424902797711","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2.13780093729558","3.56823527416241","1.12647092519686","0.400997134132692","0.68272936693443","0.963030625359937","1.96735663905254","0.643172898229037","2.82040845857162","3.33569111068817","4.06648896536453","5.57620321707488","4.91270147677603","3.98771971634175","2.65736016138456","2.22538575066647","3.82830640829097","2.89493814042439","1.99328502900323",
"European Union","EUU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.60749910695107","0.521418494168509","0.552851155147199","0.558324757075784","0.577715692166517","0.409928078500524","0.290309891521047","0.388038229591329","0.410019036469997","0.378699530021094","0.342638153004687","0.355136001150243","0.326591899179664","0.368839000207843","0.381373852971589","0.404705070773524","0.400524484001855","0.529391103012885","0.730785337714309","0.959684610495653","0.993430207456039","0.927588918627541","0.858760268809759","0.935046391937929","0.89171827712492","1.32985411696476","1.18415137796813","1.4261480771219","2.75714986555369","5.60284935804135","8.35903622206641","5.01534549698282","3.56354467307625","2.74682434125389","3.0478288269858","6.14703640068537","6.96775367266824","10.6729881340572","5.08692935120024","3.82020045416353","3.15073283400098","5.68339107661196","3.86323602629268","4.0533507561692","3.09477173993849","6.13881572467671","5.10140014799414","4.06168394741549","0.977667017721421","3.38687088840452","2.44868688716328","3.90324382270007","1.343736391414","-1.62908761262104",
"Fragile and conflict affected situations","FCS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.44082981808978","1.54371970545071","0.445186846714582","0.461139666868276","0.0793943841708163","0.347186314025392","0.0600789118282818","0.0656002230339204","-0.0746510352328705","0.0713488726489072","-0.457909606713543","0.0933165546624229","0.162535156990454","0.113144050517588","0.124514736206461","0.42421853649908","0.0424611413589328","0.31416502746318","0.28056969655808","0.859070548538931","","","","0.841422160488187","1.12948670975057","0.713011280508417","0.961631990914068","1.76121326634858","1.44173838073641","1.74521514027698","2.05359329248509","1.69214939161308","1.69150364440544","2.55700394566182","1.85128359674","3.20566117439248","2.52126464083947","3.47240519090685","2.95569868278211","2.37090950834423","2.2510738406953","2.6358728045946","2.50936531206248","1.68381590549517","0.855367997499602","1.41086810538423","1.63077086937549","1.55440412984722","1.21163542430999","1.30595918831371","0.66445084105814","1.77245093426171","0.869503874791194","0.838362506292896",
"Finland","FIN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.158471222315488","0.199544682017979","0.250941036179396","0.0667553371471707","0.140839194791235","0.231618396886986","0.182040464985192","0.143451447498171","0.0932093808374662","0.0619035159936946","0.0520964204753317","0.190020169829983","0.00172509452582769","0.165770301930961","0.257579189728463","0.201429071257034","0.551352730210367","0.298579238008356","0.487661235656788","0.411942681381493","0.574192375289952","-0.182249085539416","0.352210202524281","0.969033403026305","0.269269994893292","1.08213150468094","0.570466106660747","1.93443153560283","9.34012543041466","5.76613954282465","10.7186649142355","2.48974555634763","5.76697056308707","3.47606211936874","3.43216639798219","5.30500837470056","2.13743864495281","8.57406338234925","6.7927004343529","-3.48204515637954","4.89959763196754","-2.18405747554129","1.91512248449208","-1.83489440736896","6.41537482088507","7.5380054292281","2.18951964860612","6.66136555422276","-3.84456657280518","6.09707710249334","-0.939114055968044","8.01406291677226","4.67298550552399","-0.0880162430168816",
"Fiji","FJI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.91069864442127","2.62361963190184","2.68429544584768","3.68587438211742","2.56003048888889","2.06055267415493","1.05537355511157","2.3766446189871","1.46997130304756","0.997418149204846","3.02124724270097","2.93371355495381","3.08424755817759","2.84450941504835","1.97914277307603","1.89911853517206","0.622562861015047","1.37182600419974","2.84706408829507","2.58795720622278","-2.27272676116573","-2.90401665495103","2.466134347801","-0.198216055500496","-1.71336650331077","-1.15125022335583","-3.3911355115158","-2.87977200424178","1.23001999628594","-7.59550090453841","0.0352382457624236","2.49941576652652","1.67309841241215","1.75225501277583","9.25370794256615","5.80296958864135","18.9830079707872","13.7414773077002","19.2785877551773","10.7423905992561","5.67141021084988","5.74582849158735","6.9816643965711","5.81824859099491","7.77972451685243","4.38599231548017","7.94325934827292","7.24021289597938","8.40038118549297","5.91952095846727","5.40062180057239","9.52129033225818","2.0843448504953","0.532449872555414",
"France","FRA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.422803695845007","0.320055715486751","0.325692528313988","0.429009232533264","0.652289007432419","0.438322409204264","0.265252075200029","0.466188695074864","0.492594800818636","0.425555763573006","0.472661675842858","0.405399422026104","0.274200890147366","0.311855278090612","0.456730858975029","0.474304324785623","0.425633765361723","0.554852756526202","0.839896512746875","1.01342545346103","1.0482480186712","1.20359034786282","1.57156807831079","1.5789947240431","1.1399094845552","1.48796470785063","1.37419707227679","1.59017858585612","1.97196226741528","3.09171602103703","3.04117027418416","3.65899790543178","3.45413596292303","2.30782482603352","1.68777447237363","3.88373065839251","3.40646118259264","3.15449449926763","2.32326700027606","0.682311492843149","1.46961673029144","1.54005293306163","1.22790071519382","1.18823404938295","0.176974174772525","1.76596182973896","1.44200321416196","1.68928072199317","2.78594184568695","1.96486943301562","0.731471704018579","3.30405312221271","3.91856445477022","0.288462113991059",
"Faroe Islands","FRO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32982242056283","","","","","","","","","",
"Gabon","GAB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","-0.216181176160631","4.11331717161213","4.0417333498592","2.19983737411546","5.15471927595629","7.73547210423876","1.285966363204","1.24228065078702","2.36646884027645","1.81663046626692","0.736562705919883","1.41305383749798","3.64118092687816","3.29799582119057","0.228119779059395","0.451849383828874","3.239161792578","2.7364899067487","3.45679012161836","-0.72931486223162","1.23411082335865","-1.01036543149075","2.26987151119813","-2.59704974082741","-2.37669285683173","-3.94238849463857","-5.00720955514632","-2.15348493002674","2.9576937639839","1.91835587390645","5.4731252435535","-2.00298894717111","0.0217546424549428","1.53052262034086","4.04069424179394","3.40362339596918","0.0133615770003097","5.25722235465119","4.45376516954727","5.24757097949021","3.64540417621404","6.16978545780463","3.94472371225415","1.84153865698512","6.93864724297156","0.289976985604188","0.323020211530558","-0.56069573776859","-0.373078272752687","-0.200179556365882","","","","",
"United Kingdom","GBR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.13872859052871","1.19585291667596","0.710712760088409","1.41412745627602","2.12182327411176","1.37267618730267","1.29235580557936","1.68267205120844","1.12758624698224","1.47370581928106","1.79181968888777","1.08723167304469","1.05101856977298","1.05771880105628","-0.0752615937834715","1.11928039047476","1.42482066983063","1.75464033712155","2.90410516796534","2.92466121996993","3.78380567982468","2.03397301702108","1.95066544669245","1.85476418901582","1.71516994974046","2.16696826540955","2.28315170813365","3.28729864677002","6.64074193589353","7.69577208616152","9.85451206947804","3.3998059098334","5.02654863681235","1.7528640877232","3.59523929838674","9.93454640049509","7.51858312899467","6.77930004470465","8.65204820165557","0.602903980683404","2.6849735901","1.01403975166563","1.72697599448212","1.95605174026818","1.92156774768545","1.54832168533284","12.0788528134648","4.67730914435461","-0.872604333652357","0.694070007703284","5.82864205974736","0.160847823124997","1.44178892281254","-2.64545968554728",
"Georgia","GEO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.90780807482052","7.34191772565261","2.93925854428705","4.29984428089904","3.41273251705983","4.72348885200524","8.39036166616402","9.61361623129554","7.06775086735302","15.1240361672901","18.5993001881899","12.5221905619449","6.13732507746039","7.41065931415781","7.56100540937968","5.73087327277528","5.97432640298838","10.2241873429056","11.3986492046024","10.746989399988","11.7183676491747","7.28401976586955","7.92523222582948","3.39837673139654","6.74295146360052","9.15328575552963","6.7766561454358",
